date,pos_sum,pos_mean,net_pos,running_pos_avg,geom_pos_avg,sup_sum,sup_mean,net_sup,running_sup_avg,geom_sup_avg,obj_sum,obj_mean,net_obj,running_obj_avg,geom_obj_avg,polls
2012-04-28,5.71467778029,0.519516161844,0.214677780289,0.617653297325,0.923601757204,2.65949030159,0.241771845599,-2.84050969841,0.375068484453,0.494150481789,8.45595663957,0.76872333087,2.95595663957,0.856970973314,1.3397547219,47.7
2012-04-29,8.02539143985,0.617337803066,1.52539143985,0.616498352281,0.994558149146,4.28134702767,0.329334386744,-2.21865297233,0.357721302603,0.545555363494,10.0788557901,0.775296599239,3.57885579011,0.85404535803,1.31104611244,47.5
2012-04-30,10.7062104176,0.563484758822,1.20621041761,0.595533423291,0.952814084683,7.35686766235,0.387203561176,-2.14313233765,0.352711014004,0.608607475663,16.6254373215,0.875023016923,7.12543732153,0.852770872795,1.39814735288,47.3
2012-05-01,11.3444994933,0.597078920702,1.84449949333,0.580283732341,0.976782094993,7.54555914728,0.397134691962,-1.95444085272,0.342370701929,0.633143244141,16.1372827056,0.849330668717,6.63728270563,0.842553792603,1.39068579661,47.4
2012-05-02,11.965028693,0.59825143465,1.96502869301,0.579133815817,0.981969725838,9.48886788904,0.474443394452,-0.511132110964,0.365977575986,0.718625669765,17.7338046854,0.886690234269,7.73380468538,0.831012770004,1.42865302081,47.4
2012-05-03,14.3378914109,0.651722336861,3.33789141093,0.60557505082,1.03688447157,10.7402892145,0.488194964297,-0.259710785475,0.415262199726,0.755581904043,19.5789204329,0.889950928767,8.57892043288,0.855258289583,1.44196102684,47.5
2012-05-04,12.027779727,0.668209984833,3.027779727,0.615749487173,1.0672433679,8.31864011419,0.46214667301,-0.681359885811,0.441824656979,0.743721427413,15.6371737542,0.868731875233,6.63717375419,0.873945344782,1.42621784661,47.4
2012-05-05,12.5995667396,0.663135091557,3.09956673959,0.635679553721,1.07240530243,8.86501714272,0.466579849617,-0.634982857277,0.457699914668,0.749330249722,16.7077913778,0.879357440936,7.20779137779,0.874812229585,1.43460209186,47.0
2012-05-06,5.74552548222,0.522320498383,0.245525482218,0.620727869257,0.935535481737,4.26492192737,0.387720175215,-1.23507807263,0.455817011318,0.673510572304,8.25509818763,0.750463471603,2.75509818763,0.855038790162,1.30797906071,46.2
2012-05-07,11.7312419026,0.617433784346,2.23124190257,0.624564339196,0.998031919613,9.21850526185,0.485184487466,-0.281494738148,0.457965229921,0.753427386274,15.6710879858,0.824794104514,6.17108798576,0.842659564211,1.35132266128,46.1
2012-05-08,14.5326769347,0.538247293877,1.03267693469,0.601869330599,0.92876134162,12.8063026489,0.474307505515,-0.693697351089,0.455187738165,0.759785198609,21.7654424388,0.806127497733,8.26544243879,0.825894878004,1.33775839583,46.2
2012-05-09,12.8775279629,0.585342180133,1.87752796293,0.585295769659,0.95911906314,9.87620797612,0.448918544369,-1.12379202388,0.452542112437,0.738844181166,18.6655829676,0.848435589435,7.66558296756,0.821835620844,1.37623265501,46.7
2012-05-10,24.3980609576,0.580906213277,3.39806095764,0.568849994003,0.95894464688,18.7753830114,0.447032928842,-2.22461698862,0.448632728282,0.733348146098,30.7123720978,0.73124695471,9.7123720978,0.792213523599,1.26753361821,46.9
2012-05-11,14.5906773648,0.561179898644,1.59067736476,0.576621874056,0.939044428241,10.5863450931,0.407167118966,-2.41365490688,0.452522117032,0.692037452834,22.6692155915,0.871892907366,9.66921559152,0.816499410751,1.38221479379,46.7
2012-05-12,8.72675510326,0.581783673551,1.22675510326,0.569491851897,0.954373868634,6.70855472033,0.447236981356,-0.791445279666,0.44493261581,0.721684899142,10.6648735925,0.710991572836,3.16487359254,0.793738904416,1.24512465051,46.7
2012-05-13,8.82965888987,0.630689920705,1.82965888987,0.587980377262,1.00588146142,5.57584586825,0.398274704875,-1.42415413175,0.429726055682,0.67820052659,10.9611654981,0.782940392724,3.96116549814,0.789101483414,1.2861164998,47.0
2012-05-14,7.47679441146,0.623066200955,1.47679441146,0.595525181426,1.01121384883,4.73287210645,0.394406008871,-1.26712789355,0.418823548582,0.664081990999,10.6519056186,0.88765880155,4.6519056186,0.796946125837,1.3956607866,47.0
2012-05-15,14.3566973683,0.624204233406,2.85669736835,0.604184785452,1.01609177253,9.9270952651,0.431612837613,-1.5729047349,0.415739530336,0.695881061659,20.292950078,0.882302177306,8.79295007804,0.827157170357,1.41721097218,46.6
2012-05-16,14.1879662948,0.616868099775,2.68796629483,0.615322425678,1.01127697037,10.0122604462,0.435315671574,-1.48773955379,0.421369240858,0.706005503799,19.8027561204,0.860989396541,8.30275612044,0.824976468192,1.40607184453,46.6
2012-05-17,14.5749262987,0.607288595781,2.57492629874,0.620423410124,1.00142356359,9.80601241689,0.408583850704,-2.19398758311,0.413638614727,0.682555142046,21.5600326265,0.898334692773,9.56003262655,0.862445092179,1.44371309334,46.1
2012-05-18,12.6083929826,0.573108771939,1.60839298265,0.608907180371,0.965082891497,9.84679756295,0.447581707407,-1.15320243705,0.423500015234,0.716409355608,20.1331779305,0.915144451388,9.13317793054,0.888885903912,1.47098737376,45.8
