date,pos_sum,pos_mean,net_pos_sums,polls,running_pos_avg
2012-04-26,6.67512438349,0.445008292233,-0.824875616506,47.6,-1.81736290541
2012-04-27,3.93636610402,0.393636610402,-1.06363389598,47.9,-1.96538366211
2012-04-28,4.65422218622,0.423111107838,-0.845777813778,47.7,-1.39715026586
2012-04-29,4.26098102349,0.327767771038,-2.23901897651,47.5,-1.24237991928
2012-04-30,7.937330114,0.417754216527,-1.562669886,47.3,-1.30719523775
2012-05-01,6.24195993103,0.328524206897,-3.25804006897,47.4,-1.79382812825
2012-05-02,6.30221656639,0.315110828319,-3.69778343361,47.4,-2.32065803577
2012-05-03,10.9615570672,0.498252593965,-0.0384429327707,47.5,-2.15919105957
2012-05-04,8.19084706672,0.455047059262,-0.80915293328,47.4,-1.87321785092
2012-05-05,10.4832805543,0.551751608122,0.983280554317,47.0,-1.36402776286
2012-05-06,3.25682315548,0.296074832317,-2.24317684452,46.2,-1.16105511797
2012-05-07,10.0517668281,0.529040359373,0.551766828091,46.1,-0.311145065632
2012-05-08,13.9410650286,0.516335741799,0.44106502857,46.2,-0.215243473364
2012-05-09,8.80732280113,0.400332854597,-2.19267719887,46.7,-0.491948326482
2012-05-10,21.2003216028,0.504769561972,0.200321602808,46.9,-0.648540116784
2012-05-11,10.5008285004,0.403878019245,-2.49917149963,46.7,-0.699739047806
2012-05-12,7.25732151324,0.483821434216,-0.242678486762,46.7,-0.858628110777
2012-05-13,9.60764568403,0.686260406002,2.60764568403,47.0,-0.425311979685
2012-05-14,5.64162713489,0.470135594574,-0.35837286511,47.0,-0.058451112933
2012-05-15,10.030369295,0.436103012825,-1.46963070502,46.6,-0.392441574498
2012-05-16,12.6635245553,0.550588024143,1.16352455529,46.6,0.340097636485
2012-05-17,6.43191038202,0.267996265918,-5.56808961798,46.1,-0.724984589758
2012-05-18,12.1302284042,0.551374018373,1.1302284042,45.8,-1.02046804572
2012-05-19,3.36808679018,0.421010848773,-0.631913209819,45.9,-1.07517611467
2012-05-20,8.15375504961,0.582411074972,1.15375504961,46.0,-0.550498963739
2012-05-21,12.7460233275,0.708112407081,3.74602332747,46.2,-0.0339992093028
2012-05-22,9.11138576089,0.414153898222,-1.88861423911,45.5,0.701895866471
2012-05-23,7.42307882949,0.463942426843,-0.576921170506,45.5,0.360465951529
2012-05-24,5.48785671568,0.457321392973,-0.512143284324,45.5,0.384419936628
2012-05-25,5.18097892175,0.431748243479,-0.819021078247,45.4,-0.0101352889438
2012-05-26,6.02959552233,0.669955058036,1.52959552233,45.4,-0.453420849971
2012-05-27,3.52898378583,0.441122973229,-0.47101621417,45.5,-0.169901244984
2012-05-28,2.26586535542,0.377644225903,-0.734134644582,45.4,-0.201343939799
2012-05-29,8.08163794973,0.577259853552,1.08163794973,45.6,0.117412307012
2012-05-30,9.89477087897,0.582045345822,1.39477087897,45.7,0.560170698456
2012-05-31,7.97683765551,0.419833560816,-1.52316234449,45.9,-0.0503808749077
2012-06-01,6.0990464981,0.677671833123,1.59904649811,46.8,0.363631667547
2012-06-02,2.44075423282,0.221886748438,-3.05924576718,46.8,-0.101390556972
2012-06-03,3.50784115643,0.389760128493,-0.992158843565,47.2,-0.516149915632
2012-06-04,5.70030739538,0.407164813956,-1.29969260462,47.0,-1.05504261235
2012-06-05,5.77021600299,0.480851333583,-0.229783997007,47.5,-0.796366942853
2012-06-06,8.90527403936,0.468698633651,-0.59472596064,47.7,-1.2351214346
2012-06-07,7.15604561001,0.447252850626,-0.843954389987,46.9,-0.792063159164
2012-06-08,15.0091198857,0.652570429812,3.50911988568,47.1,0.108192586685
2012-06-09,5.47448204158,0.421114003198,-1.02551795842,46.6,0.163027515925
2012-06-10,3.86021594768,0.48252699346,-0.139784052323,46.4,0.181027504862
2012-06-11,3.53192458169,0.294327048474,-2.46807541831,46.3,-0.193642386671
2012-06-12,4.48825025419,0.408022750381,-1.01174974581,45.9,-0.227201457835
2012-06-13,7.00363360875,0.368612295198,-2.49636639125,45.7,-1.42829871322
2012-06-14,8.24012071098,0.433690563736,-1.25987928902,45.7,-1.47517097934
2012-06-15,7.2492574316,0.659023402873,1.7492574316,45.7,-1.09736268256
2012-06-16,9.11597262002,0.569748288751,1.11597262002,45.7,-0.38055307489
2012-06-17,7.4584400595,0.621536671625,1.4584400595,45.6,0.113484886172
2012-06-18,10.2841140542,0.604947885538,1.78411405415,45.7,0.969580975252
2012-06-19,5.09837527025,0.318648454391,-2.90162472975,45.6,0.641231887105
2012-06-20,5.28676729457,0.377626235327,-1.71323270543,46.6,-0.0512661402999
2012-06-21,8.22714309257,0.48394959368,-0.272856907432,46.8,-0.329032045791
2012-06-22,15.3615214377,0.640063393239,3.36152143775,46.6,0.0515842298573
2012-06-23,5.1320406086,0.466549146237,-0.367959391395,46.7,-0.378830459252
2012-06-24,2.9396447859,0.326627198433,-1.5603552141,46.7,-0.110576556123
2012-06-25,2.57939529953,0.515879059906,0.0793952995312,46.8,0.247949044869
2012-06-26,5.8612171898,0.390747812653,-1.6387828102,46.8,-0.025236135684
2012-06-27,9.11690535078,0.536288550046,0.616905350781,46.9,-0.574159353077
2012-06-28,5.46398511952,0.34149906997,-2.53601488048,47.3,-1.00777045089
2012-06-29,9.60518442789,0.320172814263,-5.39481557211,47.5,-1.77466252249
2012-06-30,5.25989039721,0.276836336695,-4.24010960279,47.5,-2.63856350296
2012-07-01,2.26112202838,0.282640253548,-1.73887797162,47.5,-2.65858253524
2012-07-02,3.57840490779,0.198800272655,-5.42159509221,47.0,-3.86628262384
2012-07-03,3.81720956278,0.318100796898,-2.18279043722,47.0,-3.79563773519
2012-07-04,5.70171672837,0.570171672837,0.701716728369,47.0,-2.5763312751
2012-07-05,6.84372549073,0.570310457561,0.843725490728,47.0,-1.55956425639
2012-07-06,7.56914375353,0.540653125252,0.569143753529,47.0,-1.09795991136
2012-07-07,3.46504106769,0.433130133461,-0.534958932312,47.0,-0.120632679382
2012-07-08,1.76583280386,0.294305467309,-1.23416719614,47.0,0.0690919688341
2012-07-09,3.61810001165,0.328918182877,-1.88189998835,47.0,-0.44763137451
2012-07-10,3.6582489635,0.228640560219,-4.3417510365,46.4,-1.48472667996
